"Country","Age group","Gender","Location","Ebola measure","Case definition","Ebola data source","Epi week","Indicator type","Data package ID","Data as of","Outbreak identifier","Display Value","Numeric","Low","High","Comments"
"Guinea","","","BOFFA","Number of cases","Confirmed","Situation report","05 to 11 January 2015 (2015-W02)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Patient database","30 November to 06 December 2015 (2015-W49)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Patient database","20 to 26 July 2015 (2015-W30)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUNDARA","Number of cases","Probable","Patient database","04 to 10 August 2014 (2014-W32)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KISSIDOUGOU","Number of cases","Confirmed","Patient database","05 to 11 May 2014 (2014-W19)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KANKAN","Number of cases","Probable","Patient database","25 to 31 May 2015 (2015-W22)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Situation report","24 to 30 March 2014 (2014-W13)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","KANKAN","Number of cases","Probable","Situation report","27 January to 02 February 2014 (2014-W05)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","MACENTA","Number of cases","Probable","Patient database","01 to 07 February 2016 (2016-W05)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FARANAH","Number of cases","Confirmed","Situation report","31 August to 06 September 2015 (2015-W36)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Confirmed","Patient database","30 June to 06 July 2014 (2014-W27)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","COYAH","Number of cases","Confirmed","Situation report","16 to 22 March 2015 (2015-W12)","New","Data package 2016-05-11","","","6","6.00000","","",""
"Guinea","","","YOMOU","Number of cases","Probable","Patient database","07 to 13 December 2015 (2015-W50)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MACENTA","Number of cases","Probable","Situation report","06 to 12 October 2014 (2014-W41)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FORECARIAH","Number of cases","Probable","Patient database","08 to 14 December 2014 (2014-W50)","New","Data package 2016-05-11","","","1","1.00000","","",""
"Guinea","","","KINDIA","Number of cases","Confirmed","Situation report","24 to 30 August 2015 (2015-W35)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOFFA","Number of cases","Probable","Situation report","27 October to 09 November 2014 (2014-W45)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KINDIA","Number of cases","Probable","Situation report","22 to 28 June 2015 (2015-W26)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Patient database","13 to 19 October 2014 (2014-W42)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOKE","Number of cases","Probable","Patient database","24 February to 02 March 2014 (2014-W09)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Situation report","07 to 13 September 2015 (2015-W37)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FORECARIAH","Number of cases","Confirmed","Patient database","24 February to 02 March 2014 (2014-W09)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","SIGUIRI","Number of cases","Probable","Situation report","12 to 18 October 2015 (2015-W42)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MALI","Number of cases","Probable","Situation report","18 to 24 May 2015 (2015-W21)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","YOMOU","Number of cases","Probable","Patient database","05 to 11 May 2014 (2014-W19)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUNDARA","Number of cases","Probable","Situation report","14 to 20 July 2014 (2014-W29)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","MALI","Number of cases","Probable","Patient database","23 to 29 June 2014 (2014-W26)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","GAOUAL","Number of cases","Probable","Situation report","30 November to 06 December 2015 (2015-W49)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MAMOU","Number of cases","Confirmed","Situation report","25 April to 01 May 2016 (2016-W17)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Confirmed","Situation report","18 to 24 April 2016 (2016-W16)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUBIA","Number of cases","Confirmed","Situation report","15 to 21 February 2016 (2016-W07)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KEROUANE","Number of cases","Confirmed","Situation report","23 February to 01 March 2015 (2015-W09)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","LOLA","Number of cases","Confirmed","Situation report","28 December 2015 to 03 January 2016 (2015-W53)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","PITA","Number of cases","Probable","Patient database","03 to 09 March 2014 (2014-W10)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Situation report","25 April to 01 May 2016 (2016-W17)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KEROUANE","Number of cases","Probable","Patient database","06 to 12 January 2014 (2014-W02)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","","Number of cases","Probable","Patient database","07 to 13 April 2014 (2014-W15)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Situation report","26 October to 01 November 2015 (2015-W44)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Probable","Situation report","10 to 16 August 2015 (2015-W33)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","PITA","Number of cases","Confirmed","Patient database","06 to 12 January 2014 (2014-W02)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","","Number of cases","Confirmed","Patient database","14 to 20 September 2015 (2015-W38)","New","Data package 2016-05-11","","","2","2.00000","","",""
"Guinea","","","FARANAH","Number of cases","Confirmed","Patient database","06 to 12 October 2014 (2014-W41)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DINGUIRAYE","Number of cases","Confirmed","Situation report","15 to 21 June 2015 (2015-W25)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","PITA","Number of cases","Confirmed","Patient database","10 to 16 August 2015 (2015-W33)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","COYAH","Number of cases","Probable","Situation report","28 December 2015 to 03 January 2016 (2015-W53)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","LELOUMA","Number of cases","Probable","Situation report","02 to 08 March 2015 (2015-W10)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","","Number of cases","Confirmed","Patient database","29 September to 05 October 2014 (2014-W40)","New","Data package 2016-05-11","","","96","96.00000","","",""
"Guinea","","","KOUNDARA","Number of cases","Probable","Situation report","15 to 21 February 2016 (2016-W07)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","LOLA","Number of cases","Probable","Situation report","22 to 28 February 2016 (2016-W08)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Situation report","22 to 28 September 2014 (2014-W39)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUROUSSA","Number of cases","Confirmed","Patient database","16 to 22 June 2014 (2014-W25)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Patient database","28 April to 04 May 2014 (2014-W18)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MACENTA","Number of cases","Confirmed","Patient database","20 to 26 April 2015 (2015-W17)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUBIA","Number of cases","Confirmed","Situation report","02 to 08 March 2015 (2015-W10)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FORECARIAH","Number of cases","Confirmed","Patient database","09 to 15 February 2015 (2015-W07)","New","Data package 2016-05-11","","","23","23.00000","","",""
"Guinea","","","LABE","Number of cases","Probable","Patient database","06 to 12 April 2015 (2015-W15)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","LABE","Number of cases","Confirmed","Situation report","18 to 24 May 2015 (2015-W21)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FRIA","Number of cases","Confirmed","Situation report","14 to 20 July 2014 (2014-W29)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","N'ZEREKORE","Number of cases","Confirmed","Situation report","16 to 22 March 2015 (2015-W12)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","COYAH","Number of cases","Confirmed","Situation report","28 July to 03 August 2014 (2014-W31)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","TELIMELE","Number of cases","Probable","Patient database","24 February to 02 March 2014 (2014-W09)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TELIMELE","Number of cases","Confirmed","Patient database","18 to 24 August 2014 (2014-W34)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FORECARIAH","Number of cases","Confirmed","Situation report","07 to 13 September 2015 (2015-W37)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUROUSSA","Number of cases","Probable","Situation report","06 to 12 July 2015 (2015-W28)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOKE","Number of cases","Confirmed","Situation report","28 March to 03 April 2016 (2016-W13)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TOUGUE","Number of cases","Confirmed","Situation report","10 to 16 November 2014 (2014-W46)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","COYAH","Number of cases","Probable","Patient database","16 to 22 June 2014 (2014-W25)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","YOMOU","Number of cases","Probable","Patient database","20 to 26 April 2015 (2015-W17)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","YOMOU","Number of cases","Confirmed","Patient database","12 to 18 October 2015 (2015-W42)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KANKAN","Number of cases","Confirmed","Situation report","17 to 23 November 2014 (2014-W47)","New","Data package 2016-05-11","","","7","7.00000","","",""
"Guinea","","","GUECKEDOU","Number of cases","Confirmed","Situation report","21 to 27 September 2015 (2015-W39)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KISSIDOUGOU","Number of cases","Probable","Situation report","01 to 07 February 2016 (2016-W05)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BEYLA","Number of cases","Confirmed","Situation report","21 to 27 July 2014 (2014-W30)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Patient database","25 to 31 August 2014 (2014-W35)","New","Data package 2016-05-11","","","8","8.00000","","",""
"Guinea","","","GUECKEDOU","Number of cases","Confirmed","Situation report","06 to 12 October 2014 (2014-W41)","New","Data package 2016-05-11","","","1","1.00000","","",""
"Guinea","","","KANKAN","Number of cases","Confirmed","Patient database","14 to 20 March 2016 (2016-W11)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DALABA","Number of cases","Confirmed","Situation report","11 to 17 January 2016 (2016-W02)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DABOLA","Number of cases","Confirmed","Situation report","09 to 15 March 2015 (2015-W11)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Patient database","10 to 16 August 2015 (2015-W33)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TOUGUE","Number of cases","Confirmed","Situation report","26 October to 01 November 2015 (2015-W44)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KANKAN","Number of cases","Probable","Patient database","06 to 12 October 2014 (2014-W41)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Patient database","10 to 16 February 2014 (2014-W07)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DALABA","Number of cases","Probable","Patient database","15 to 21 December 2014 (2014-W51)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DALABA","Number of cases","Confirmed","Situation report","26 January to 01 February 2015 (2015-W05)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FRIA","Number of cases","Probable","Situation report","20 to 26 January 2014 (2014-W04)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","DABOLA","Number of cases","Confirmed","Situation report","24 to 30 March 2014 (2014-W13)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","BEYLA","Number of cases","Confirmed","Situation report","06 to 12 July 2015 (2015-W28)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DALABA","Number of cases","Probable","Patient database","30 November to 06 December 2015 (2015-W49)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Patient database","26 January to 01 February 2015 (2015-W05)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FRIA","Number of cases","Confirmed","Situation report","29 June to 05 July 2015 (2015-W27)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TELIMELE","Number of cases","Confirmed","Situation report","24 to 30 November 2014 (2014-W48)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Patient database","29 September to 05 October 2014 (2014-W40)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TELIMELE","Number of cases","Confirmed","Patient database","30 December 2013 to 05 January 2014 (2014-W01)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Situation report","24 to 30 August 2015 (2015-W35)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FRIA","Number of cases","Probable","Patient database","18 to 24 May 2015 (2015-W21)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","LABE","Number of cases","Probable","Situation report","13 to 19 July 2015 (2015-W29)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","GAOUAL","Number of cases","Probable","Patient database","30 December 2013 to 05 January 2014 (2014-W01)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","LABE","Number of cases","Probable","Patient database","18 to 24 August 2014 (2014-W34)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","CONAKRY","Number of cases","Confirmed","Patient database","25 to 31 August 2014 (2014-W35)","New","Data package 2016-05-11","","","10","10.00000","","",""
"Guinea","","","KOUNDARA","Number of cases","Confirmed","Patient database","11 to 17 January 2016 (2016-W02)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","COYAH","Number of cases","Confirmed","Patient database","23 to 29 November 2015 (2015-W48)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Situation report","19 to 25 May 2014 (2014-W21)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","DUBREKA","Number of cases","Probable","Situation report","17 to 23 August 2015 (2015-W34)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","CONAKRY","Number of cases","Probable","Situation report","05 to 11 October 2015 (2015-W41)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FORECARIAH","Number of cases","Probable","Situation report","31 March to 06 April 2014 (2014-W14)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","BEYLA","Number of cases","Confirmed","Situation report","22 to 28 February 2016 (2016-W08)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","GAOUAL","Number of cases","Probable","Patient database","18 to 24 April 2016 (2016-W16)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MACENTA","Number of cases","Probable","Situation report","09 to 15 June 2014 (2014-W24)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","FARANAH","Number of cases","Confirmed","Patient database","17 to 23 February 2014 (2014-W08)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KANKAN","Number of cases","Confirmed","Patient database","11 to 17 August 2014 (2014-W33)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","PITA","Number of cases","Confirmed","Situation report","14 to 20 April 2014 (2014-W16)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Patient database","06 to 12 January 2014 (2014-W02)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","GUECKEDOU","Number of cases","Probable","Patient database","18 to 24 April 2016 (2016-W16)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KANKAN","Number of cases","Probable","Situation report","31 August to 06 September 2015 (2015-W36)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MACENTA","Number of cases","Probable","Situation report","25 to 31 May 2015 (2015-W22)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUROUSSA","Number of cases","Probable","Situation report","22 to 28 February 2016 (2016-W08)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","YOMOU","Number of cases","Confirmed","Patient database","23 February to 01 March 2015 (2015-W09)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUROUSSA","Number of cases","Confirmed","Patient database","01 to 07 June 2015 (2015-W23)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MALI","Number of cases","Confirmed","Patient database","13 to 19 April 2015 (2015-W16)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","CONAKRY","Number of cases","Confirmed","Situation report","10 to 16 August 2015 (2015-W33)","New","Data package 2016-05-11","","","2","2.00000","","",""
"Guinea","","","TOUGUE","Number of cases","Probable","Situation report","05 to 11 January 2015 (2015-W02)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOFFA","Number of cases","Confirmed","Patient database","14 to 20 September 2015 (2015-W38)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FARANAH","Number of cases","Probable","Situation report","10 to 16 November 2014 (2014-W46)","New","Data package 2016-05-11","","","2","2.00000","","",""
"Guinea","","","KOUBIA","Number of cases","Probable","Situation report","14 to 20 December 2015 (2015-W51)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","LABE","Number of cases","Probable","Situation report","28 July to 03 August 2014 (2014-W31)","New","Data package 2016-05-11","","","","","","",""
"Guinea","","","DUBREKA","Number of cases","Confirmed","Situation report","19 to 25 October 2015 (2015-W43)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FRIA","Number of cases","Probable","Situation report","27 April to 03 May 2015 (2015-W18)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","FRIA","Number of cases","Confirmed","Situation report","15 to 21 February 2016 (2016-W07)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","SIGUIRI","Number of cases","Confirmed","Situation report","14 to 20 December 2015 (2015-W51)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","TELIMELE","Number of cases","Confirmed","Patient database","21 to 27 March 2016 (2016-W12)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOFFA","Number of cases","Probable","Patient database","24 to 30 November 2014 (2014-W48)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUNDARA","Number of cases","Probable","Patient database","09 to 15 November 2015 (2015-W46)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","BOFFA","Number of cases","Probable","Situation report","19 to 25 October 2015 (2015-W43)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DABOLA","Number of cases","Probable","Patient database","14 to 20 September 2015 (2015-W38)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","DALABA","Number of cases","Confirmed","Patient database","05 to 11 October 2015 (2015-W41)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","MACENTA","Number of cases","Confirmed","Patient database","01 to 07 September 2014 (2014-W36)","New","Data package 2016-05-11","","","69","69.00000","","",""
"Guinea","","","MAMOU","Number of cases","Probable","Situation report","29 June to 05 July 2015 (2015-W27)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","KOUNDARA","Number of cases","Confirmed","Patient database","26 January to 01 February 2015 (2015-W05)","New","Data package 2016-05-11","","","0","0.00000","","",""
"Guinea","","","GUECKEDOU","Number of cases","Confirmed","Patient database","27 October to 02 November 2014 (2014-W44)","New","Data package 2016-05-11","","","1","1.00000","","",""
